fips,state,pop_2019,date,total_doses_state_level,cum_deaths,confirmed,1st_dose,2nd_dose,est_booster_doses
12.0,Florida,21477737.0,2021-06-30,21063050.0,37772.0,2365464.0,11520560.0,8849346.0,0.0
13.0,Georgia,10617423.0,2021-06-30,8422803.0,21423.0,1134573.0,4598121.0,3666999.0,0.0
15.0,Hawaii,1415872.0,2021-06-30,1682432.0,517.0,37758.0,988508.0,695930.0,0.0
16.0,Idaho,1787065.0,2021-06-30,1323573.0,2152.0,194998.0,706593.0,593614.0,0.0
17.0,Illinois,12671821.0,2021-06-30,12971273.0,25660.0,1391739.0,7528743.0,5395770.0,0.0
18.0,Indiana,6732219.0,2021-06-30,5616205.0,13850.0,753927.0,2999366.0,2605545.0,0.0
19.0,Iowa,3155070.0,2021-06-30,3035131.0,6138.0,373861.0,1621227.0,1390074.0,0.0
20.0,Kansas,2913314.0,2021-06-30,2484177.0,5156.0,319125.0,1431086.0,1138481.0,0.0
21.0,Kentucky,4467673.0,2021-06-30,3994259.0,7220.0,465167.0,2209793.0,1781249.0,0.0
22.0,Louisiana,4648794.0,2021-06-30,3339493.0,10738.0,481467.0,1770559.0,1490068.0,0.0
23.0,Maine,1344212.0,2021-06-30,1604932.0,858.0,69034.0,891207.0,716188.0,0.0
24.0,Maryland,6045680.0,2021-06-30,6876449.0,9741.0,462279.0,3743499.0,3129469.0,0.0
25.0,Massachusetts,6892503.0,2021-06-30,8836836.0,17987.0,707033.0,4850685.0,3953366.0,0.0
26.0,Michigan,9986857.0,2021-06-30,9424037.0,20841.0,972952.0,5136486.0,4371163.0,0.0
27.0,Minnesota,5639632.0,2021-06-30,5867176.0,7687.0,605365.0,3212409.0,2658896.0,0.0
28.0,Mississippi,2976149.0,2021-06-30,2026006.0,7412.0,321764.0,1097973.0,830376.0,0.0
29.0,Missouri,6137428.0,2021-06-30,5111580.0,9129.0,580275.0,2754863.0,2227918.0,0.0
30.0,Montana,1068778.0,2021-06-30,940056.0,1665.0,113755.0,510201.0,421158.0,0.0
31.0,Nebraska,1934408.0,2021-06-30,1865625.0,2261.0,224488.0,1001013.0,854048.0,0.0
32.0,Nevada,3080156.0,2021-06-30,2776098.0,5681.0,333712.0,1529482.0,1170271.0,0.0
33.0,New Hampshire,1359711.0,2021-06-30,1515365.0,1372.0,99504.0,842972.0,697785.0,0.0
34.0,New Jersey,8882190.0,2021-06-30,9842295.0,26457.0,1023395.0,5580572.0,4522066.0,0.0
35.0,New Mexico,2096829.0,2021-06-30,2380294.0,4340.0,205542.0,1318661.0,1061644.0,0.0
36.0,New York,19453561.0,2021-06-30,21790497.0,53470.0,2114986.0,11669506.0,9613568.0,0.0
37.0,North Carolina,10488084.0,2021-06-30,9264654.0,13437.0,1013689.0,5099725.0,4132046.0,0.0
38.0,North Dakota,762062.0,2021-06-30,641906.0,1559.0,110707.0,334131.0,270394.0,0.0
39.0,Ohio,11689100.0,2021-06-30,10754043.0,20538.0,1111324.0,5635230.0,4813323.0,0.0
40.0,Oklahoma,3956971.0,2021-06-30,3267350.0,7388.0,457851.0,1773539.0,1424108.0,0.0
41.0,Oregon,4217737.0,2021-06-30,4517691.0,2774.0,208640.0,2467466.0,2053681.0,0.0
42.0,Pennsylvania,12801989.0,2021-06-30,13873980.0,27678.0,1225900.0,8030076.0,5808038.0,0.0
44.0,Rhode Island,1059361.0,2021-06-30,1276282.0,2730.0,152613.0,684276.0,577076.0,0.0
45.0,South Carolina,5148714.0,2021-06-30,4190059.0,9819.0,596840.0,2280229.0,1846982.0,0.0
46.0,South Dakota,884659.0,2021-06-30,819287.0,2035.0,124546.0,446891.0,375447.0,0.0
47.0,Tennessee,6829174.0,2021-06-30,5292557.0,12562.0,866964.0,2856056.0,2260292.0,0.0
48.0,Texas,28995881.0,2021-06-30,25686380.0,52337.0,3000069.0,13962839.0,10959727.0,0.0
49.0,Utah,3205958.0,2021-06-30,2859376.0,1619.0,313310.0,1561287.0,1077454.0,0.0
50.0,Vermont,623989.0,2021-06-30,869004.0,256.0,24410.0,461243.0,371963.0,0.0
51.0,Virginia,8535519.0,2021-06-30,9230660.0,11415.0,680340.0,5040260.0,4097540.0,0.0
53.0,Washington,7614893.0,2021-06-30,8563778.0,5930.0,451595.0,4663854.0,3804486.0,0.0
54.0,West Virginia,1792147.0,2021-06-30,1535057.0,2891.0,164041.0,835113.0,631404.0,0.0
55.0,Wisconsin,5822434.0,2021-06-30,5906485.0,8128.0,677622.0,3122615.0,2651862.0,0.0
56.0,Wyoming,578759.0,2021-06-30,421749.0,747.0,62290.0,226911.0,183302.0,0.0
1.0,Alabama,4903185.0,2021-07-01,3365396.0,11352.0,550983.0,1962745.0,1486934.0,0.0
2.0,Alaska,731545.0,2021-07-01,660817.0,377.0,71275.0,358963.0,291337.0,0.0
4.0,Arizona,7278717.0,2021-07-01,6768593.0,17939.0,895347.0,3677400.0,2913249.0,0.0
5.0,Arkansas,3017804.0,2021-07-01,2240617.0,5909.0,350085.0,1268867.0,958624.0,0.0
6.0,California,39512223.0,2021-07-01,42771685.0,63201.0,3889848.0,24304553.0,18203733.0,0.0
8.0,Colorado,5758736.0,2021-07-01,6347422.0,6798.0,558321.0,3342035.0,2775466.0,0.0
9.0,Connecticut,3565287.0,2021-07-01,4414112.0,8279.0,349387.0,2392184.0,1993945.0,0.0
10.0,Delaware,973764.0,2021-07-01,1041382.0,1694.0,109770.0,567064.0,444494.0,0.0
11.0,District of Columbia,705749.0,2021-07-01,978948.0,1141.0,49362.0,432968.0,338090.0,0.0
12.0,Florida,21477737.0,2021-07-01,21113090.0,37772.0,2365464.0,11546951.0,8873086.0,0.0
13.0,Georgia,10617423.0,2021-07-01,8445684.0,21428.0,1135093.0,4613167.0,3674990.0,0.0
15.0,Hawaii,1415872.0,2021-07-01,1684398.0,518.0,37807.0,989417.0,697207.0,0.0
16.0,Idaho,1787065.0,2021-07-01,1325701.0,2154.0,195089.0,707755.0,594668.0,0.0
17.0,Illinois,12671821.0,2021-07-01,13002032.0,25670.0,1392196.0,7543744.0,5409734.0,0.0
18.0,Indiana,6732219.0,2021-07-01,5629362.0,13855.0,754317.0,3005438.0,2612423.0,0.0
19.0,Iowa,3155070.0,2021-07-01,3039341.0,6140.0,373960.0,1623187.0,1392294.0,0.0
20.0,Kansas,2913314.0,2021-07-01,2491712.0,5156.0,319149.0,1434799.0,1142172.0,0.0
21.0,Kentucky,4467673.0,2021-07-01,4002943.0,7223.0,465330.0,2213979.0,1785718.0,0.0
22.0,Louisiana,4648794.0,2021-07-01,3380221.0,10748.0,482035.0,1789830.0,1508907.0,0.0
23.0,Maine,1344212.0,2021-07-01,1615250.0,859.0,69055.0,893723.0,723721.0,0.0
24.0,Maryland,6045680.0,2021-07-01,6891344.0,9744.0,462354.0,3750240.0,3137455.0,0.0
25.0,Massachusetts,6892503.0,2021-07-01,8858362.0,17990.0,707115.0,4860438.0,3965581.0,0.0
26.0,Michigan,9986857.0,2021-07-01,9438647.0,20856.0,973173.0,5142970.0,4379100.0,0.0
27.0,Minnesota,5639632.0,2021-07-01,5884070.0,7692.0,605448.0,3218732.0,2669310.0,0.0
28.0,Mississippi,2976149.0,2021-07-01,2029910.0,7415.0,321944.0,1099992.0,832637.0,0.0
29.0,Missouri,6137428.0,2021-07-01,5122970.0,9134.0,581522.0,2761421.0,2232884.0,0.0
30.0,Montana,1068778.0,2021-07-01,941469.0,1666.0,113821.0,510906.0,421880.0,0.0
31.0,Nebraska,1934408.0,2021-07-01,1868788.0,2261.0,224488.0,1002343.0,855770.0,0.0
32.0,Nevada,3080156.0,2021-07-01,2783847.0,5692.0,334255.0,1533848.0,1173723.0,0.0
33.0,New Hampshire,1359711.0,2021-07-01,1532741.0,1372.0,99527.0,849998.0,704300.0,0.0
34.0,New Jersey,8882190.0,2021-07-01,9899849.0,26462.0,1023613.0,5591191.0,4535546.0,0.0
35.0,New Mexico,2096829.0,2021-07-01,2384423.0,4343.0,205629.0,1321330.0,1064002.0,0.0
36.0,New York,19453561.0,2021-07-01,21851024.0,53481.0,2115377.0,11699728.0,9643549.0,0.0
37.0,North Carolina,10488084.0,2021-07-01,9285070.0,13434.0,1013985.0,5109348.0,4139070.0,0.0
38.0,North Dakota,762062.0,2021-07-01,643108.0,1559.0,110718.0,334750.0,271022.0,0.0
39.0,Ohio,11689100.0,2021-07-01,10774986.0,20544.0,1111903.0,5642147.0,4823833.0,0.0
40.0,Oklahoma,3956971.0,2021-07-01,3274030.0,7388.0,458180.0,1777242.0,1427277.0,0.0
41.0,Oregon,4217737.0,2021-07-01,4576887.0,2778.0,208836.0,2481285.0,2097316.0,0.0
42.0,Pennsylvania,12801989.0,2021-07-01,13914074.0,27687.0,1226091.0,8048402.0,5828982.0,0.0
44.0,Rhode Island,1059361.0,2021-07-01,1278902.0,2730.0,152618.0,685515.0,578668.0,0.0
45.0,South Carolina,5148714.0,2021-07-01,4198578.0,9826.0,597021.0,2284426.0,1851249.0,0.0
46.0,South Dakota,884659.0,2021-07-01,820728.0,2038.0,124570.0,447680.0,376213.0,0.0
47.0,Tennessee,6829174.0,2021-07-01,5304018.0,12568.0,867157.0,2861188.0,2265065.0,0.0
48.0,Texas,28995881.0,2021-07-01,25756467.0,52410.0,3001682.0,13990784.0,10999468.0,0.0
49.0,Utah,3205958.0,2021-07-01,2865352.0,1623.0,313686.0,1566312.0,1081583.0,0.0
50.0,Vermont,623989.0,2021-07-01,870027.0,257.0,24412.0,461667.0,372496.0,0.0
51.0,Virginia,8535519.0,2021-07-01,9249165.0,11419.0,680564.0,5048162.0,4107657.0,0.0
53.0,Washington,7614893.0,2021-07-01,8589053.0,5938.0,452072.0,4674964.0,3816346.0,0.0
54.0,West Virginia,1792147.0,2021-07-01,1537137.0,2897.0,164097.0,835978.0,632823.0,0.0
55.0,Wisconsin,5822434.0,2021-07-01,5918279.0,8134.0,677740.0,3127858.0,2658503.0,0.0
56.0,Wyoming,578759.0,2021-07-01,423238.0,747.0,62353.0,227741.0,183957.0,0.0
1.0,Alabama,4903185.0,2021-07-02,3365623.0,11358.0,551298.0,1962952.0,1487127.0,0.0
2.0,Alaska,731545.0,2021-07-02,667278.0,377.0,71384.0,362684.0,294330.0,0.0
4.0,Arizona,7278717.0,2021-07-02,6781580.0,17961.0,895873.0,3683827.0,2919392.0,0.0
5.0,Arkansas,3017804.0,2021-07-02,2247070.0,5913.0,350579.0,1272492.0,961321.0,0.0
6.0,California,39512223.0,2021-07-02,42878843.0,63210.0,3890635.0,24359976.0,18254155.0,0.0
8.0,Colorado,5758736.0,2021-07-02,6355752.0,6802.0,558820.0,3345721.0,2779998.0,0.0
9.0,Connecticut,3565287.0,2021-07-02,4422190.0,8279.0,349476.0,2395831.0,1997991.0,0.0
10.0,Delaware,973764.0,2021-07-02,1043744.0,1695.0,109820.0,568173.0,445669.0,0.0
11.0,District of Columbia,705749.0,2021-07-02,978948.0,1141.0,49378.0,433940.0,338992.0,0.0
12.0,Florida,21477737.0,2021-07-02,21167740.0,37985.0,2381148.0,11573065.0,8899192.0,0.0
13.0,Georgia,10617423.0,2021-07-02,8446608.0,21443.0,1135526.0,4613813.0,3675826.0,0.0
15.0,Hawaii,1415872.0,2021-07-02,1690038.0,518.0,37886.0,991101.0,699753.0,0.0
16.0,Idaho,1787065.0,2021-07-02,1327473.0,2158.0,195172.0,708635.0,595501.0,0.0
17.0,Illinois,12671821.0,2021-07-02,13031684.0,25678.0,1392552.0,7557986.0,5423111.0,0.0
18.0,Indiana,6732219.0,2021-07-02,5638812.0,13863.0,754724.0,3011474.0,2617017.0,0.0
19.0,Iowa,3155070.0,2021-07-02,3041009.0,6142.0,374054.0,1624005.0,1393168.0,0.0
20.0,Kansas,2913314.0,2021-07-02,2496331.0,5158.0,319541.0,1437099.0,1144430.0,0.0
21.0,Kentucky,4467673.0,2021-07-02,4010751.0,7229.0,465490.0,2217702.0,1789670.0,0.0
22.0,Louisiana,4648794.0,2021-07-02,3388166.0,10757.0,482560.0,1793555.0,1512855.0,0.0
23.0,Maine,1344212.0,2021-07-02,1620244.0,860.0,69070.0,895468.0,726733.0,0.0
24.0,Maryland,6045680.0,2021-07-02,6908913.0,9746.0,462439.0,3757374.0,3147409.0,0.0
25.0,Massachusetts,6892503.0,2021-07-02,8872678.0,17992.0,707204.0,4866222.0,3973814.0,0.0
26.0,Michigan,9986857.0,2021-07-02,9453792.0,20852.0,973307.0,5149074.0,4387818.0,0.0
27.0,Minnesota,5639632.0,2021-07-02,5893800.0,7698.0,605549.0,3222792.0,2674771.0,0.0
28.0,Mississippi,2976149.0,2021-07-02,2032232.0,7419.0,322186.0,1101102.0,832807.0,0.0
29.0,Missouri,6137428.0,2021-07-02,5132864.0,9151.0,582641.0,2767289.0,2236823.0,0.0
30.0,Montana,1068778.0,2021-07-02,943623.0,1666.0,113873.0,511872.0,422924.0,0.0
31.0,Nebraska,1934408.0,2021-07-02,1868841.0,2261.0,224682.0,1002403.0,855817.0,0.0
32.0,Nevada,3080156.0,2021-07-02,2790009.0,5697.0,334763.0,1537439.0,1176272.0,0.0
33.0,New Hampshire,1359711.0,2021-07-02,1534269.0,1372.0,99555.0,850551.0,705307.0,0.0
34.0,New Jersey,8882190.0,2021-07-02,9981160.0,26467.0,1023923.0,5600638.0,4547090.0,0.0
35.0,New Mexico,2096829.0,2021-07-02,2391357.0,4344.0,205715.0,1323553.0,1068603.0,0.0
36.0,New York,19453561.0,2021-07-02,21874939.0,53483.0,2115880.0,11710355.0,9657244.0,0.0
37.0,North Carolina,10488084.0,2021-07-02,9310262.0,13434.0,1014359.0,5121651.0,4144180.0,0.0
38.0,North Dakota,762062.0,2021-07-02,644215.0,1559.0,110729.0,335286.0,271505.0,0.0
39.0,Ohio,11689100.0,2021-07-02,10790591.0,20550.0,1112088.0,5650814.0,4835309.0,0.0
40.0,Oklahoma,3956971.0,2021-07-02,3280969.0,7388.0,458483.0,1780468.0,1430874.0,0.0
41.0,Oregon,4217737.0,2021-07-02,4585492.0,2781.0,209037.0,2484831.0,2102161.0,0.0
42.0,Pennsylvania,12801989.0,2021-07-02,13943225.0,27695.0,1226270.0,8062309.0,5843783.0,0.0
44.0,Rhode Island,1059361.0,2021-07-02,1281273.0,2730.0,152643.0,686515.0,579958.0,0.0
45.0,South Carolina,5148714.0,2021-07-02,4206279.0,9830.0,597261.0,2288019.0,1855191.0,0.0
46.0,South Dakota,884659.0,2021-07-02,821989.0,2038.0,124592.0,448402.0,376740.0,0.0
47.0,Tennessee,6829174.0,2021-07-02,5313404.0,12571.0,867407.0,2865240.0,2270424.0,0.0
48.0,Texas,28995881.0,2021-07-02,25815427.0,52453.0,3003278.0,14018426.0,11028402.0,0.0
49.0,Utah,3205958.0,2021-07-02,2871078.0,1624.0,313981.0,1566408.0,1081637.0,0.0
50.0,Vermont,623989.0,2021-07-02,871231.0,258.0,24419.0,462005.0,373069.0,0.0
51.0,Virginia,8535519.0,2021-07-02,9273747.0,11423.0,680744.0,5058733.0,4121271.0,0.0
53.0,Washington,7614893.0,2021-07-02,8607806.0,5939.0,452483.0,4683232.0,3826577.0,0.0
54.0,West Virginia,1792147.0,2021-07-02,1539690.0,2899.0,164149.0,837086.0,634557.0,0.0
55.0,Wisconsin,5822434.0,2021-07-02,5928371.0,8135.0,677859.0,3133384.0,2663008.0,0.0
56.0,Wyoming,578759.0,2021-07-02,424025.0,747.0,62445.0,228162.0,184320.0,0.0
1.0,Alabama,4903185.0,2021-07-03,3381996.0,11358.0,551298.0,1969834.0,1497282.0,0.0
2.0,Alaska,731545.0,2021-07-03,668685.0,377.0,71384.0,363378.0,294929.0,0.0
4.0,Arizona,7278717.0,2021-07-03,6795043.0,17975.0,896518.0,3691058.0,2925224.0,0.0
5.0,Arkansas,3017804.0,2021-07-03,2252454.0,5913.0,350579.0,1275988.0,963352.0,0.0
6.0,California,39512223.0,2021-07-03,42976116.0,63210.0,3891314.0,24412454.0,18297873.0,0.0
8.0,Colorado,5758736.0,2021-07-03,6371658.0,6814.0,559272.0,3353063.0,2789218.0,0.0
9.0,Connecticut,3565287.0,2021-07-03,4422671.0,8279.0,349476.0,2396382.0,1998375.0,0.0
10.0,Delaware,973764.0,2021-07-03,1046103.0,1695.0,109846.0,569300.0,446792.0,0.0
11.0,District of Columbia,705749.0,2021-07-03,978948.0,1141.0,49378.0,434887.0,341133.0,0.0
12.0,Florida,21477737.0,2021-07-03,21212086.0,37985.0,2381148.0,11596794.0,8918270.0,0.0
13.0,Georgia,10617423.0,2021-07-03,8484630.0,21443.0,1135526.0,4637004.0,3690681.0,0.0
15.0,Hawaii,1415872.0,2021-07-03,1690038.0,518.0,37933.0,992060.0,700810.0,0.0
16.0,Idaho,1787065.0,2021-07-03,1329401.0,2158.0,195172.0,709532.0,596436.0,0.0
17.0,Illinois,12671821.0,2021-07-03,13058473.0,25678.0,1392552.0,7571801.0,5436776.0,0.0
18.0,Indiana,6732219.0,2021-07-03,5836299.0,13863.0,754724.0,3056686.0,2653180.0,0.0
19.0,Iowa,3155070.0,2021-07-03,3048551.0,6146.0,374120.0,1626534.0,1397977.0,0.0
20.0,Kansas,2913314.0,2021-07-03,2500636.0,5158.0,319541.0,1439363.0,1146478.0,0.0
21.0,Kentucky,4467673.0,2021-07-03,4017749.0,7229.0,465490.0,2221585.0,1793618.0,0.0
22.0,Louisiana,4648794.0,2021-07-03,3404179.0,10757.0,482560.0,1800175.0,1521596.0,0.0
23.0,Maine,1344212.0,2021-07-03,1623011.0,860.0,69099.0,896684.0,728214.0,0.0
24.0,Maryland,6045680.0,2021-07-03,6920679.0,9749.0,462535.0,3763074.0,3153795.0,0.0
25.0,Massachusetts,6892503.0,2021-07-03,8884607.0,17992.0,707204.0,4871647.0,3980351.0,0.0
26.0,Michigan,9986857.0,2021-07-03,9460993.0,20852.0,973307.0,5152285.0,4392541.0,0.0
27.0,Minnesota,5639632.0,2021-07-03,5902826.0,7703.0,605660.0,3226604.0,2679819.0,0.0
28.0,Mississippi,2976149.0,2021-07-03,2032232.0,7419.0,322186.0,1101102.0,833786.0,0.0
29.0,Missouri,6137428.0,2021-07-03,5152552.0,9159.0,582868.0,2780525.0,2243089.0,0.0
30.0,Montana,1068778.0,2021-07-03,944950.0,1666.0,113873.0,512492.0,423548.0,0.0
31.0,Nebraska,1934408.0,2021-07-03,1868928.0,2261.0,224682.0,1002506.0,855901.0,0.0
32.0,Nevada,3080156.0,2021-07-03,2796118.0,5697.0,334763.0,1541256.0,1178597.0,0.0
33.0,New Hampshire,1359711.0,2021-07-03,1546156.0,1372.0,99555.0,855203.0,712388.0,0.0
34.0,New Jersey,8882190.0,2021-07-03,10007908.0,26472.0,1024113.0,5610958.0,4558973.0,0.0
35.0,New Mexico,2096829.0,2021-07-03,2396484.0,4344.0,205715.0,1325678.0,1071546.0,0.0
36.0,New York,19453561.0,2021-07-03,21951780.0,53483.0,2116166.0,11743845.0,9697873.0,0.0
37.0,North Carolina,10488084.0,2021-07-03,9321705.0,13434.0,1014359.0,5127575.0,4144180.0,0.0
38.0,North Dakota,762062.0,2021-07-03,645162.0,1559.0,110734.0,335749.0,271956.0,0.0
39.0,Ohio,11689100.0,2021-07-03,10807183.0,20552.0,1112289.0,5656928.0,4844769.0,0.0
40.0,Oklahoma,3956971.0,2021-07-03,3286611.0,7388.0,458483.0,1783425.0,1433466.0,0.0
41.0,Oregon,4217737.0,2021-07-03,4593472.0,2781.0,209037.0,2488282.0,2106597.0,0.0
42.0,Pennsylvania,12801989.0,2021-07-03,13972721.0,27704.0,1226504.0,8076538.0,5858668.0,0.0
44.0,Rhode Island,1059361.0,2021-07-03,1282001.0,2730.0,152643.0,686889.0,580360.0,0.0
45.0,South Carolina,5148714.0,2021-07-03,4213791.0,9830.0,597261.0,2291650.0,1859005.0,0.0
46.0,South Dakota,884659.0,2021-07-03,823175.0,2038.0,124592.0,449049.0,377298.0,0.0
47.0,Tennessee,6829174.0,2021-07-03,5476515.0,12571.0,867407.0,2901608.0,2398684.0,0.0
48.0,Texas,28995881.0,2021-07-03,25878519.0,52473.0,3004465.0,14049144.0,11058365.0,0.0
49.0,Utah,3205958.0,2021-07-03,2871078.0,1624.0,313981.0,1566564.0,1081810.0,0.0
50.0,Vermont,623989.0,2021-07-03,871231.0,258.0,24419.0,462412.0,373549.0,0.0
51.0,Virginia,8535519.0,2021-07-03,9291578.0,11423.0,680904.0,5067150.0,4130542.0,0.0
53.0,Washington,7614893.0,2021-07-03,8627038.0,5939.0,452483.0,4692052.0,3836154.0,0.0
54.0,West Virginia,1792147.0,2021-07-03,1539690.0,2899.0,164149.0,837086.0,635658.0,0.0
55.0,Wisconsin,5822434.0,2021-07-03,5950080.0,8135.0,677859.0,3138269.0,2678122.0,0.0
56.0,Wyoming,578759.0,2021-07-03,431008.0,747.0,62445.0,230914.0,188178.0,0.0
1.0,Alabama,4903185.0,2021-07-04,3382042.0,11358.0,551298.0,1969971.0,1497380.0,0.0
2.0,Alaska,731545.0,2021-07-04,672104.0,377.0,71384.0,364309.0,296241.0,0.0
4.0,Arizona,7278717.0,2021-07-04,6814338.0,17979.0,896960.0,3701295.0,2933568.0,0.0
5.0,Arkansas,3017804.0,2021-07-04,2257743.0,5913.0,350579.0,1279156.0,965372.0,0.0
6.0,California,39512223.0,2021-07-04,43082412.0,63210.0,3891872.0,24467685.0,18343548.0,0.0
8.0,Colorado,5758736.0,2021-07-04,6378661.0,6817.0,559534.0,3356652.0,2793846.0,0.0
9.0,Connecticut,3565287.0,2021-07-04,4435747.0,8279.0,349476.0,2402617.0,2004668.0,0.0
10.0,Delaware,973764.0,2021-07-04,1048039.0,1695.0,109875.0,570150.0,447726.0,0.0
11.0,District of Columbia,705749.0,2021-07-04,978948.0,1141.0,49378.0,435507.0,341858.0,0.0
12.0,Florida,21477737.0,2021-07-04,21299517.0,37985.0,2381148.0,11642136.0,8957094.0,0.0
13.0,Georgia,10617423.0,2021-07-04,8484782.0,21443.0,1135526.0,4637498.0,3691016.0,0.0
15.0,Hawaii,1415872.0,2021-07-04,1690038.0,518.0,37995.0,992902.0,701665.0,0.0
16.0,Idaho,1787065.0,2021-07-04,1332000.0,2158.0,195172.0,711023.0,597293.0,0.0
17.0,Illinois,12671821.0,2021-07-04,13087660.0,25678.0,1392552.0,7585669.0,5449571.0,0.0
18.0,Indiana,6732219.0,2021-07-04,5845292.0,13863.0,754724.0,3060621.0,2657955.0,0.0
19.0,Iowa,3155070.0,2021-07-04,3052262.0,6146.0,374180.0,1628185.0,1399944.0,0.0
20.0,Kansas,2913314.0,2021-07-04,2505242.0,5158.0,319541.0,1441727.0,1148519.0,0.0
21.0,Kentucky,4467673.0,2021-07-04,4025410.0,7229.0,465490.0,2225175.0,1797506.0,0.0
22.0,Louisiana,4648794.0,2021-07-04,3404238.0,10757.0,482560.0,1800288.0,1521662.0,0.0
23.0,Maine,1344212.0,2021-07-04,1623236.0,860.0,69121.0,896809.0,728352.0,0.0
24.0,Maryland,6045680.0,2021-07-04,6931732.0,9749.0,462596.0,3767992.0,3160033.0,0.0
25.0,Massachusetts,6892503.0,2021-07-04,8895919.0,17992.0,707204.0,4876852.0,3986531.0,0.0
26.0,Michigan,9986857.0,2021-07-04,9467173.0,20852.0,973307.0,5154933.0,4395815.0,0.0
27.0,Minnesota,5639632.0,2021-07-04,5910386.0,7703.0,605660.0,3229905.0,2683745.0,0.0
28.0,Mississippi,2976149.0,2021-07-04,2032232.0,7419.0,322186.0,1101102.0,833869.0,0.0
29.0,Missouri,6137428.0,2021-07-04,5159692.0,9161.0,584073.0,2785042.0,2245865.0,0.0
30.0,Montana,1068778.0,2021-07-04,945936.0,1666.0,113873.0,512895.0,423989.0,0.0
31.0,Nebraska,1934408.0,2021-07-04,1869002.0,2261.0,224682.0,1002580.0,855978.0,0.0
32.0,Nevada,3080156.0,2021-07-04,2804838.0,5697.0,334763.0,1546054.0,1182000.0,0.0
33.0,New Hampshire,1359711.0,2021-07-04,1546443.0,1372.0,99555.0,855378.0,712551.0,0.0
34.0,New Jersey,8882190.0,2021-07-04,10023485.0,26473.0,1024225.0,5619381.0,4567916.0,0.0
35.0,New Mexico,2096829.0,2021-07-04,2401441.0,4344.0,205715.0,1327780.0,1074396.0,0.0
36.0,New York,19453561.0,2021-07-04,21991612.0,53492.0,2116516.0,11762987.0,9718652.0,0.0
37.0,North Carolina,10488084.0,2021-07-04,9337039.0,13434.0,1014359.0,5135353.0,4144180.0,0.0
38.0,North Dakota,762062.0,2021-07-04,646106.0,1559.0,110736.0,336264.0,272319.0,0.0
39.0,Ohio,11689100.0,2021-07-04,10816750.0,20556.0,1112289.0,5663486.0,4853987.0,0.0
40.0,Oklahoma,3956971.0,2021-07-04,3291904.0,7388.0,458483.0,1786204.0,1435863.0,0.0
41.0,Oregon,4217737.0,2021-07-04,4606192.0,2781.0,209037.0,2492859.0,2113155.0,0.0
42.0,Pennsylvania,12801989.0,2021-07-04,13973249.0,27706.0,1226653.0,8077161.0,5859127.0,0.0
44.0,Rhode Island,1059361.0,2021-07-04,1284036.0,2730.0,152643.0,687840.0,581427.0,0.0
45.0,South Carolina,5148714.0,2021-07-04,4222300.0,9830.0,597261.0,2295646.0,1863388.0,0.0
46.0,South Dakota,884659.0,2021-07-04,823442.0,2038.0,124592.0,449225.0,377435.0,0.0
47.0,Tennessee,6829174.0,2021-07-04,5486785.0,12571.0,867407.0,2906580.0,2403116.0,0.0
48.0,Texas,28995881.0,2021-07-04,25926954.0,52482.0,3004684.0,14073332.0,11081781.0,0.0
49.0,Utah,3205958.0,2021-07-04,2871078.0,1624.0,313981.0,1566656.0,1081869.0,0.0
50.0,Vermont,623989.0,2021-07-04,871231.0,258.0,24419.0,462804.0,374036.0,0.0
51.0,Virginia,8535519.0,2021-07-04,9308213.0,11427.0,681072.0,5074667.0,4138998.0,0.0
53.0,Washington,7614893.0,2021-07-04,8656011.0,5939.0,452483.0,4704129.0,3847946.0,0.0
54.0,West Virginia,1792147.0,2021-07-04,1539690.0,2899.0,164149.0,837086.0,635758.0,0.0
55.0,Wisconsin,5822434.0,2021-07-04,5975642.0,8135.0,677859.0,3143505.0,2696567.0,0.0
56.0,Wyoming,578759.0,2021-07-04,431101.0,747.0,62445.0,230993.0,188233.0,0.0
1.0,Alabama,4903185.0,2021-07-05,3382042.0,11358.0,551298.0,1969971.0,1497380.0,0.0
2.0,Alaska,731545.0,2021-07-05,672104.0,377.0,71384.0,364309.0,296241.0,0.0
4.0,Arizona,7278717.0,2021-07-05,6814338.0,17979.0,897010.0,3701295.0,2933568.0,0.0
5.0,Arkansas,3017804.0,2021-07-05,2257743.0,5920.0,351825.0,1279156.0,965372.0,0.0
6.0,California,39512223.0,2021-07-05,43082412.0,63286.0,3895802.0,24467685.0,18343548.0,0.0
8.0,Colorado,5758736.0,2021-07-05,6383348.0,6817.0,559704.0,3356652.0,2793846.0,0.0
9.0,Connecticut,3565287.0,2021-07-05,4435747.0,8279.0,349476.0,2402617.0,2004668.0,0.0
10.0,Delaware,973764.0,2021-07-05,1048039.0,1695.0,109891.0,570150.0,447726.0,0.0
11.0,District of Columbia,705749.0,2021-07-05,978948.0,1141.0,49378.0,435507.0,341858.0,0.0
12.0,Florida,21477737.0,2021-07-05,21299517.0,37985.0,2381148.0,11642136.0,8957094.0,0.0
13.0,Georgia,10617423.0,2021-07-05,8484782.0,21443.0,1135526.0,4637498.0,3691016.0,0.0
15.0,Hawaii,1415872.0,2021-07-05,1690038.0,518.0,38043.0,992902.0,701665.0,0.0
16.0,Idaho,1787065.0,2021-07-05,1332000.0,2158.0,195172.0,711023.0,597293.0,0.0
17.0,Illinois,12671821.0,2021-07-05,13087660.0,25678.0,1392552.0,7585669.0,5449571.0,0.0
